# File: Vestas Climate Library time series data
# Disclaimer: Please be aware that the climate data provided here is derived from numerical models, which have inherent uncertainties and limitations. 
#             The data should be used with caution, considering the model's resolution, potential biases, and uncertainties. 
#             Expert consultation, thorough validation, and an understanding of the data's quality are essential for responsible use and decision-making. 
#             Vestas does not assume any responsibilities for the values contained in the VCL data and any calculations or assumptions that may be derived from them.
# License: Vestas Wind Systems A/S
#
# Created: 2023-11-27 11:21:51
# Location (WGS84):
# Requested longitude [decimal degrees E]: 121.125
# Requested latitude [decimal degrees N]: 16.504
# Data longitude [decimal degrees E]: 121.130280
# Data latitude [decimal degrees N]: 16.497330
# Model height ASL [m]: 303.45
# Model resolution [km]: 3.0
# On/offshore [1: on, 0: off]: 1
#
timestamp,hfx,hgt,psfc,swdown,t2,ust,rho_20.0,tk_20.0,tkepbl_20.0,wsp_20.0,rho_40.0,tk_40.0,tkepbl_40.0,wsp_40.0,rho_60.0,tk_60.0,tkepbl_60.0,wsp_60.0,rho_80.0,tk_80.0,tkepbl_80.0,wsp_80.0,rho_100.0,tk_100.0,tkepbl_100.0,wsp_100.0,rho_125.0,tk_125.0,tkepbl_125.0,wsp_125.0,rho_150.0,tk_150.0,tkepbl_150.0,wsp_150.0,rho_175.0,tk_175.0,tkepbl_175.0,wsp_175.0,rho_200.0,tk_200.0,tkepbl_200.0,wsp_200.0,rho_233.0,tk_233.0,tkepbl_233.0,wsp_233.0,rho_266.0,tk_266.0,tkepbl_266.0,wsp_266.0,rho_300.0,tk_300.0,tkepbl_300.0,wsp_300.0,wdir_20.0,wdir_40.0,wdir_60.0,wdir_80.0,wdir_100.0,wdir_125.0,wdir_150.0,wdir_175.0,wdir_200.0,wdir_233.0,wdir_266.0,wdir_300.0
2010-01-01 07:00:00,68.96,303.45,97825.83,495.01,298.15,0.51,1.133341,297.463651,0.592221,3.881346,1.131916,297.199436,0.529608,4.181418,1.130413,296.947961,0.479242,4.429928,1.128718,296.728049,0.459217,4.550692,1.126996,296.512214,0.441295,4.652862,1.124773,296.252316,0.423997,4.735450,1.122535,295.998984,0.407540,4.802444,1.120286,295.749902,0.391628,4.859345,1.118025,295.499347,0.375555,4.905385,1.115036,295.169544,0.354146,4.961502,1.112045,294.845470,0.332099,5.010344,1.108968,294.514181,0.308017,5.058465,32.9816,32.2433,31.6611,31.2653,30.9193,30.5741,30.2769,30.0106,29.7832,29.5015,29.2404,28.9950
2010-01-01 08:00:00,11.60,303.45,97851.10,281.20,297.43,0.54,1.134809,297.135652,0.607381,4.627042,1.133108,296.923204,0.505656,5.232288,1.131394,296.715063,0.419947,5.737251,1.129647,296.517484,0.373506,5.996323,1.127873,296.320662,0.332195,6.213018,1.125590,296.076446,0.292835,6.382478,1.123327,295.832183,0.259886,6.508346,1.121077,295.587890,0.231030,6.606389,1.118815,295.347036,0.208181,6.674271,1.115825,295.030078,0.178928,6.749158,1.112832,294.713362,0.146788,6.795807,1.109712,294.406697,0.121797,6.854153,29.7377,29.3411,29.0624,28.9041,28.7827,28.6958,28.6295,28.5757,28.5599,28.5600,28.6062,28.6113
2010-01-01 09:00:00,-10.29,303.45,97896.19,26.11,295.49,0.41,1.141350,295.442362,0.346885,3.860734,1.139200,295.338154,0.284945,4.683482,1.137093,295.223441,0.232222,5.361833,1.135082,295.084425,0.200819,5.706176,1.133083,294.940583,0.172040,6.004715,1.130611,294.750169,0.141832,6.277190,1.128061,294.597864,0.120366,6.539913,1.125465,294.467796,0.104002,6.796945,1.122831,294.338227,0.100929,6.829696,1.119366,294.160340,0.100000,6.811074,1.115974,293.957235,0.100000,6.743959,1.112504,293.732568,0.100000,6.697263,18.7113,19.3397,19.7481,20.0117,20.2472,20.5190,21.4266,22.6352,24.1656,26.2533,28.3093,30.0791
2010-01-01 10:00:00,-26.55,303.45,97936.33,0.00,294.27,0.34,1.145230,294.612643,0.249085,3.723277,1.142136,294.737725,0.211296,4.749285,1.139217,294.815808,0.176429,5.568358,1.136687,294.789012,0.148084,5.925638,1.134291,294.735208,0.125085,6.204236,1.131576,294.611102,0.107588,6.386865,1.128901,294.484131,0.100830,6.546910,1.126248,294.355553,0.100096,6.694284,1.123697,294.198445,0.100000,6.781112,1.120384,293.977468,0.100000,6.872391,1.117187,293.729065,0.100000,6.924590,1.113952,293.462392,0.100000,6.957585,357.0880,3.8748,8.2587,11.8309,14.9850,18.6335,21.7804,24.6224,25.9138,27.2380,28.3565,29.7209
2010-01-01 11:00:00,-28.70,303.45,97989.38,0.00,294.23,0.34,1.146122,294.623844,0.257298,3.781662,1.142970,294.776658,0.223960,4.819287,1.139996,294.882752,0.191736,5.672144,1.137412,294.885491,0.161975,6.116229,1.134983,294.849693,0.138371,6.451113,1.132266,294.724956,0.121647,6.643049,1.129698,294.551672,0.119959,6.718762,1.127213,294.351601,0.126568,6.730341,1.124775,294.143181,0.130218,6.715492,1.121568,293.864769,0.134023,6.696963,1.118369,293.580601,0.136308,6.698987,1.115089,293.278830,0.137178,6.760395,346.3075,351.6718,355.2422,358.3021,1.0775,4.5482,7.7005,10.7469,13.8939,18.0314,21.9708,25.7370
2010-01-01 12:00:00,-26.25,303.45,98037.70,0.00,293.90,0.30,1.148024,294.345233,0.212281,3.535679,1.144924,294.451915,0.189029,4.660686,1.142034,294.511834,0.165572,5.576712,1.139602,294.470028,0.141668,6.038128,1.137250,294.402997,0.122131,6.415163,1.134469,294.268234,0.106532,6.715946,1.131841,294.102247,0.100695,6.818599,1.129296,293.919574,0.100072,6.815375,1.126756,293.735374,0.100000,6.773158,1.123439,293.481434,0.100000,6.723062,1.120237,293.193711,0.100000,6.712803,1.117044,292.876145,0.100000,6.739984,349.6894,354.5511,357.2526,358.7877,0.5026,3.2106,6.3350,9.7742,13.3150,18.0101,22.5286,26.4943
2010-01-01 13:00:00,-33.50,303.45,98057.60,0.00,293.90,0.45,1.148884,294.155247,0.429989,4.573635,1.146280,294.142451,0.355761,5.717247,1.143828,294.096211,0.284675,6.637662,1.141705,293.977631,0.220386,7.075302,1.139466,293.884900,0.166531,7.451841,1.136439,293.820423,0.119974,7.800925,1.133541,293.731024,0.102512,7.841932,1.130710,293.628608,0.100248,7.722022,1.127948,293.497762,0.100000,7.623310,1.124386,293.305348,0.100000,7.524369,1.121052,293.066186,0.100000,7.511947,1.117685,292.793275,0.100000,7.540985,355.5279,357.4419,358.6731,359.5750,1.1215,4.3151,7.8461,11.7554,15.7230,20.8095,25.0500,28.5479
2010-01-01 14:00:00,-30.83,303.45,98089.59,0.00,293.49,0.37,1.150759,293.836836,0.317393,4.021904,1.147985,293.877005,0.280720,5.253980,1.145369,293.878997,0.241087,6.244695,1.143086,293.800045,0.195179,6.723647,1.140786,293.722350,0.156710,7.119559,1.137876,293.627660,0.123005,7.453945,1.135129,293.492803,0.112416,7.500157,1.132464,293.337677,0.113493,7.400935,1.129859,293.156439,0.113552,7.323819,1.126484,292.906233,0.113067,7.243039,1.123274,292.634970,0.111364,7.214478,1.119937,292.352995,0.109181,7.190899,355.5604,357.0826,357.9705,358.5503,359.8527,2.8178,6.0810,9.6650,13.2679,17.9449,22.1570,25.8845
2010-01-01 15:00:00,-18.43,303.45,98093.56,0.00,293.01,0.21,1.151915,293.606474,0.118259,2.953614,1.148805,293.729801,0.117926,3.968662,1.145829,293.818076,0.116024,4.861691,1.143131,293.832863,0.110836,5.498914,1.140541,293.822324,0.106472,5.979364,1.137510,293.760798,0.102592,6.280631,1.134799,293.636095,0.103569,6.416882,1.132247,293.479830,0.106971,6.470690,1.129844,293.254035,0.111469,6.470629,1.126710,292.940740,0.116437,6.452949,1.123629,292.611766,0.118141,6.406346,1.120465,292.275784,0.116779,6.332296,359.0708,1.1521,2.1644,2.4756,3.3351,5.4199,7.6876,10.0797,11.9001,14.2339,16.6035,19.7212
2010-01-01 16:00:00,-6.11,303.45,98100.92,0.00,293.16,0.14,1.152712,293.454429,0.100000,2.070733,1.149600,293.569468,0.100000,2.930019,1.146588,293.662127,0.100000,3.726168,1.143784,293.708340,0.100000,4.391280,1.141112,293.724456,0.100000,4.951281,1.138019,293.688006,0.100000,5.453638,1.135174,293.589125,0.100000,5.753102,1.132452,293.459582,0.100000,5.952919,1.129937,293.268210,0.100000,5.998176,1.126716,292.990422,0.100000,6.022127,1.123701,292.664626,0.100000,6.003379,1.120647,292.302941,0.100000,5.968833,9.7375,9.6800,9.4138,8.8155,8.2853,7.5959,7.5339,7.7284,9.0690,11.0241,13.1249,15.4245
2010-01-01 17:00:00,-4.51,303.45,98041.40,0.00,292.81,0.07,1.152723,293.326092,0.100000,1.395630,1.149719,293.413762,0.100000,1.954198,1.146797,293.485051,0.100000,2.487246,1.144042,293.522736,0.100000,2.967952,1.141321,293.548142,0.100000,3.411867,1.137983,293.557248,0.100000,3.898890,1.134791,293.535505,0.100000,4.302712,1.131670,293.498962,0.100000,4.666614,1.128879,293.391432,0.100000,4.859475,1.125368,293.204436,0.100000,5.046788,1.122222,292.916797,0.100000,5.106492,1.119136,292.559590,0.100000,5.101202,4.4549,14.5279,18.4144,18.0877,17.0853,14.8790,12.4655,10.1337,9.6771,9.9409,11.9302,13.2709
2010-01-01 18:00:00,-4.17,303.45,98010.25,0.00,292.75,0.06,1.152884,293.224024,0.100000,1.097918,1.150379,293.186104,0.100000,1.356118,1.147944,293.124493,0.100000,1.629611,1.145653,293.014790,0.100000,1.934144,1.143324,292.925171,0.100000,2.235277,1.140342,292.849361,0.100000,2.605562,1.137183,292.825633,0.100000,3.023117,1.133940,292.825975,0.100000,3.462519,1.130697,292.830135,0.100000,3.886338,1.126512,292.811925,0.100000,4.386311,1.122575,292.730643,0.100000,4.734990,1.118959,292.514611,0.100000,4.954282,351.1616,19.4876,32.2854,32.1844,29.7188,23.7035,17.9188,13.0512,10.9809,9.6005,9.9223,9.9751
2010-01-01 19:00:00,-4.83,303.45,97998.93,0.00,292.68,0.07,1.152862,293.230350,0.100000,1.279073,1.150189,293.215702,0.100000,1.462595,1.147676,293.165483,0.100000,1.659843,1.145489,293.043317,0.100000,1.884855,1.143301,292.922593,0.100000,2.095048,1.140562,292.774275,0.100000,2.331187,1.137672,292.660549,0.100000,2.623036,1.134712,292.562707,0.100000,2.940468,1.131684,292.504709,0.100000,3.243996,1.127697,292.428346,0.100000,3.617655,1.123756,292.342046,0.100000,3.925488,1.119849,292.219549,0.100000,4.161065,342.4857,13.4828,30.4203,33.6915,33.5718,29.0717,23.6163,18.5687,15.3749,12.8270,12.5767,14.3859
2010-01-01 20:00:00,-4.61,303.45,98018.73,0.00,292.66,0.06,1.153383,293.175736,0.100000,1.094726,1.150875,293.117562,0.100000,1.176304,1.148525,293.022475,0.100000,1.274828,1.146493,292.853115,0.100000,1.407450,1.144435,292.692073,0.100000,1.532134,1.141815,292.505550,0.100000,1.673884,1.138999,292.378511,0.100000,1.934424,1.136093,292.278350,0.100000,2.248637,1.133015,292.226490,0.100000,2.576374,1.128956,292.163419,0.100000,2.993747,1.124946,292.102483,0.100000,3.369752,1.120973,291.985271,0.100000,3.628564,337.1761,14.5999,36.1650,39.5167,37.7115,28.2492,19.5828,12.8441,11.3557,11.2179,13.4549,15.2626
2010-01-01 21:00:00,-6.33,303.45,98025.63,0.00,292.66,0.10,1.153261,293.295200,0.100000,1.686032,1.150587,293.258871,0.100000,1.487285,1.148143,293.175361,0.100000,1.367105,1.146163,292.996870,0.100000,1.405085,1.144156,292.823431,0.100000,1.428807,1.141598,292.615626,0.100000,1.433070,1.138879,292.463818,0.100000,1.525262,1.136088,292.337400,0.100000,1.657321,1.133067,292.269067,0.100000,1.910650,1.129077,292.184204,0.100000,2.248003,1.125132,292.098861,0.100000,2.563799,1.121221,291.978260,0.100000,2.869847,324.5834,353.0398,20.8499,35.9504,43.1598,39.9322,29.0634,16.5811,9.1599,4.2123,4.9922,7.8362
2010-01-01 22:00:00,-7.74,303.45,98048.34,0.00,292.63,0.13,1.154259,293.161241,0.100000,2.085232,1.151582,293.132523,0.100000,1.947328,1.149103,293.054192,0.100000,1.839178,1.147018,292.876985,0.100000,1.790328,1.145009,292.692121,0.100000,1.733849,1.142632,292.447606,0.100000,1.649865,1.140046,292.247496,0.100000,1.615832,1.137366,292.067148,0.100000,1.604030,1.134498,291.967290,0.100000,1.764059,1.130616,291.859809,0.100000,2.016362,1.126535,291.794716,0.100000,2.332548,1.122395,291.725217,0.100000,2.636992,331.6775,355.5422,17.2359,31.2498,40.7396,44.3657,39.6024,30.8629,19.7751,9.3386,4.5666,5.6548
2010-01-01 23:00:00,-8.42,303.45,98087.95,83.91,293.03,0.15,1.154188,293.311524,0.100000,1.982640,1.151735,293.236926,0.100000,1.926273,1.149422,293.125208,0.100000,1.884041,1.147389,292.939282,0.100000,1.870068,1.145390,292.746451,0.100000,1.835282,1.142952,292.493270,0.100000,1.755195,1.140425,292.281628,0.100000,1.690669,1.137860,292.088505,0.100000,1.633080,1.134999,291.975066,0.100000,1.721181,1.131117,291.859156,0.100000,1.886991,1.127036,291.809002,0.100000,2.142827,1.122847,291.757375,0.100000,2.402176,331.2638,355.8422,16.5940,29.4816,38.9648,45.3798,43.6489,37.7881,26.4132,13.8184,5.8224,5.1134
2010-01-02 00:00:00,36.34,303.45,98141.37,294.80,294.38,0.30,1.151894,293.837306,0.208028,1.851242,1.150227,293.595425,0.186408,1.919549,1.148526,293.363510,0.168863,1.971962,1.146757,293.152354,0.159809,1.991266,1.144955,292.945917,0.151264,2.007308,1.142642,292.696626,0.141526,2.021306,1.140082,292.518368,0.129930,2.117264,1.137405,292.373693,0.117456,2.251971,1.134445,292.304798,0.108924,2.463402,1.130505,292.224988,0.100899,2.728369,1.126560,292.152531,0.100176,2.934696,1.122503,292.059894,0.100000,3.146961,54.2524,51.8141,49.3644,46.6258,43.8425,40.2263,31.1157,20.5184,14.0710,9.1581,9.3956,12.0371
2010-01-02 01:00:00,94.55,303.45,98158.75,508.68,295.87,0.39,1.147022,295.017752,0.343593,2.213660,1.145529,294.742155,0.314170,2.322394,1.143968,294.482277,0.290065,2.412494,1.142259,294.257202,0.277740,2.461331,1.140518,294.038636,0.265088,2.506212,1.138277,293.778688,0.248611,2.554251,1.136018,293.524518,0.232524,2.627854,1.133749,293.273412,0.216646,2.715016,1.131421,293.069576,0.186593,2.996143,1.128142,292.860678,0.146706,3.462116,1.124273,292.811290,0.113190,4.120426,1.120658,292.598552,0.102098,4.316857,42.0642,40.2014,38.5250,36.9852,35.4999,33.6988,31.2772,28.6486,23.4534,18.7086,18.0163,19.7365
2010-01-02 02:00:00,132.41,303.45,98127.12,677.13,297.10,0.48,1.142534,296.102908,0.555662,3.074828,1.141101,295.804800,0.529483,3.256040,1.139586,295.526863,0.509488,3.405420,1.137883,295.295637,0.503810,3.481085,1.136167,295.071309,0.497474,3.545414,1.133993,294.805960,0.488116,3.601080,1.131765,294.544674,0.476411,3.647094,1.129504,294.285725,0.463356,3.687558,1.127277,294.035830,0.447543,3.722305,1.124313,293.707389,0.425519,3.766022,1.121241,293.377428,0.401465,3.806352,1.118128,293.045290,0.375266,3.849633,32.6885,31.7478,30.9985,30.5085,30.0753,29.6295,29.2457,28.8986,28.6346,28.3349,28.1317,28.0603
2010-01-02 03:00:00,155.79,303.45,98071.80,782.87,298.06,0.52,1.138251,296.968350,0.646000,3.362194,1.136932,296.661110,0.618588,3.547812,1.135518,296.375221,0.598236,3.700634,1.133872,296.140923,0.594943,3.774206,1.132195,295.913533,0.590985,3.836384,1.130028,295.645398,0.584485,3.887544,1.127843,295.384576,0.575283,3.929688,1.125645,295.128278,0.564409,3.966254,1.123388,294.873956,0.550209,3.996761,1.120394,294.539227,0.529792,4.034563,1.117396,294.206428,0.506007,4.068514,1.114314,293.870204,0.479492,4.103390,40.4303,39.8370,39.3610,39.0533,38.7833,38.5158,38.2945,38.1016,37.9577,37.7963,37.6931,37.6737
2010-01-02 04:00:00,156.26,303.45,98005.46,816.30,298.83,0.54,1.134454,297.745587,0.688547,3.571986,1.133140,297.433757,0.656443,3.768824,1.131746,297.143964,0.632578,3.930875,1.130155,296.909368,0.629345,4.005790,1.128502,296.680702,0.625697,4.068878,1.126281,296.409493,0.620115,4.118582,1.124078,296.144294,0.611730,4.158098,1.121886,295.883048,0.601503,4.190915,1.119680,295.629738,0.587523,4.215680,1.116750,295.297761,0.567033,4.244685,1.113760,294.966456,0.542203,4.267435,1.110726,294.628302,0.513617,4.287592,42.3852,41.7776,41.2873,40.9673,40.6842,40.4017,40.1535,39.9277,39.7387,39.5106,39.3248,39.1589
2010-01-02 05:00:00,138.66,303.45,97885.04,777.32,299.30,0.52,1.130957,298.276195,0.644541,3.474094,1.129645,297.973481,0.611896,3.663891,1.128226,297.689795,0.587123,3.819962,1.126536,297.454980,0.582565,3.889408,1.124835,297.226477,0.577710,3.947737,1.122678,296.957043,0.570879,3.992133,1.120503,296.695319,0.561580,4.027231,1.118315,296.438884,0.550587,4.055948,1.116113,296.185968,0.536206,4.076672,1.113201,295.853438,0.515252,4.100095,1.110281,295.522030,0.489819,4.116445,1.107235,295.184199,0.460393,4.128995,44.0865,43.7044,43.3978,43.2055,43.0453,42.9150,42.8249,42.7619,42.7212,42.6796,42.6620,42.6623
2010-01-02 06:00:00,103.50,303.45,97798.45,666.38,299.53,0.50,1.128253,298.658672,0.587672,3.500696,1.126888,298.371207,0.544656,3.699563,1.125435,298.100162,0.510850,3.864236,1.123748,297.872248,0.501239,3.939082,1.122049,297.649067,0.492161,4.002727,1.119896,297.382675,0.482232,4.052489,1.117693,297.122425,0.471040,4.091929,1.115453,296.866554,0.458946,4.124011,1.113244,296.614680,0.444625,4.147811,1.110337,296.284027,0.424362,4.174907,1.107422,295.955921,0.400851,4.193819,1.104422,295.620894,0.374072,4.209318,45.6807,45.2890,44.9858,44.8273,44.6994,44.6092,44.5461,44.5018,44.4827,44.4669,44.4549,44.4706
2010-01-02 07:00:00,54.13,303.45,97728.88,493.12,299.41,0.46,1.126842,298.795829,0.477951,3.411467,1.125369,298.540149,0.427982,3.633490,1.123824,298.294475,0.387614,3.818472,1.122087,298.075324,0.372698,3.905264,1.120356,297.860771,0.359112,3.979300,1.118204,297.605000,0.345726,4.037386,1.116003,297.351598,0.332544,4.083658,1.113765,297.099914,0.319509,4.121363,1.111516,296.849262,0.305765,4.149610,1.108553,296.519806,0.287210,4.182116,1.105641,296.196126,0.267732,4.206317,1.102604,295.862093,0.245902,4.226516,46.6202,46.2820,46.0332,45.9334,45.8566,45.8136,45.7998,45.8062,45.8396,45.8973,45.9813,46.0937
2010-01-02 08:00:00,6.49,303.45,97739.52,291.79,298.92,0.38,1.127319,298.655865,0.300009,3.089960,1.125628,298.449334,0.249713,3.366699,1.123910,298.244967,0.208161,3.598687,1.122122,298.046335,0.189774,3.712125,1.120341,297.848410,0.173619,3.808180,1.118130,297.602915,0.159459,3.881249,1.115904,297.358121,0.147508,3.938754,1.113667,297.113836,0.137162,3.984949,1.111419,296.871005,0.128870,4.018497,1.108447,296.551116,0.119117,4.056446,1.105471,296.232016,0.112001,4.083679,1.102411,295.905038,0.106616,4.108475,49.1818,48.5285,48.0736,47.9187,47.8138,47.7970,47.8211,47.8738,47.9536,48.0708,48.2078,48.3345
2010-01-02 09:00:00,-7.75,303.45,97755.55,74.29,297.44,0.14,1.130245,297.776170,0.100000,2.048081,1.127895,297.781415,0.100000,2.866263,1.125631,297.760195,0.100000,3.529053,1.123586,297.670365,0.100000,3.788984,1.121568,297.558265,0.100000,3.987957,1.119116,297.359649,0.100000,4.076563,1.116757,297.143753,0.100000,4.121653,1.114463,296.915617,0.100000,4.135922,1.112202,296.679638,0.100000,4.133406,1.109228,296.367474,0.100000,4.128341,1.106251,296.065632,0.100000,4.143743,1.103111,295.757123,0.100000,4.178478,32.7869,34.9018,36.5558,39.0166,41.0026,42.8999,44.3447,45.5042,46.4326,47.6801,49.4187,51.1867
2010-01-02 10:00:00,-6.27,303.45,97780.77,0.00,296.24,0.12,1.134767,296.733981,0.100000,2.042117,1.131806,296.841276,0.100000,2.576013,1.129020,296.903458,0.100000,3.031779,1.126662,296.854462,0.100000,3.294999,1.124421,296.777774,0.100000,3.539143,1.121905,296.613943,0.100000,3.797498,1.119453,296.421462,0.100000,4.011379,1.117042,296.209924,0.100000,4.195676,1.114715,295.988849,0.100000,4.284668,1.111657,295.695019,0.100000,4.360923,1.108546,295.405060,0.100000,4.375959,1.105352,295.112302,0.100000,4.347653,355.6894,18.1263,32.2504,43.2975,52.2615,61.3281,67.5088,72.0406,74.3271,76.2887,76.3925,75.5248
2010-01-02 11:00:00,-5.97,303.45,97848.80,0.00,295.80,0.12,1.137387,296.280440,0.100000,1.965124,1.134641,296.323769,0.100000,2.049530,1.132008,296.337067,0.100000,2.112540,1.129646,296.277924,0.100000,2.123938,1.127321,296.218600,0.100000,2.196763,1.124501,296.144018,0.100000,2.433409,1.121928,295.990130,0.100000,2.579869,1.119515,295.785448,0.100000,2.668569,1.117315,295.523829,0.100000,2.679404,1.114481,295.162373,0.100000,2.674895,1.111688,294.798570,0.100000,2.681324,1.108685,294.442009,0.100000,2.723128,346.4954,9.7106,29.2838,46.2243,60.6438,72.7088,79.0844,82.7263,83.3714,83.2105,82.0315,79.7063
2010-01-02 12:00:00,-20.63,303.45,97913.00,0.00,295.35,0.22,1.139146,296.018504,0.111617,3.040308,1.136069,296.157830,0.104802,3.793440,1.133278,296.220133,0.100000,4.278914,1.131171,296.098713,0.100000,4.125944,1.129112,295.968167,0.100000,3.963251,1.126649,295.783729,0.100000,3.737239,1.124248,295.573829,0.100000,3.545208,1.121887,295.347982,0.100000,3.374460,1.119564,295.128507,0.100000,3.188958,1.116482,294.840852,0.100000,2.943047,1.113297,294.554881,0.100000,2.708628,1.110029,294.279626,0.100000,2.484269,343.1904,350.4601,354.0432,354.0267,354.0562,354.2142,354.4414,354.7251,356.4374,359.5897,4.0519,9.8756
2010-01-02 13:00:00,-27.75,303.45,97971.30,0.00,294.59,0.30,1.143899,295.059522,0.213821,3.575078,1.141360,295.058859,0.188647,4.588032,1.138919,295.030733,0.163895,5.444961,1.136699,294.940587,0.140094,5.949542,1.134514,294.843543,0.120758,6.386010,1.131858,294.707559,0.106091,6.786659,1.129276,294.547568,0.100511,6.924125,1.126734,294.374028,0.100059,6.913056,1.124289,294.163169,0.100000,6.745461,1.121082,293.880234,0.100000,6.488950,1.117884,293.607189,0.100000,6.218646,1.114472,293.343429,0.100000,5.927341,6.0267,5.6530,5.3798,5.0956,5.0162,5.2539,6.1555,7.4459,8.8398,11.0008,14.0008,17.3981
2010-01-02 14:00:00,-8.68,303.45,97969.74,0.00,294.35,0.15,1.145269,294.760547,0.100000,2.312245,1.142506,294.813612,0.100000,3.200472,1.139830,294.843621,0.100000,3.992068,1.137349,294.822434,0.100000,4.569088,1.134948,294.780418,0.100000,5.089568,1.132109,294.684579,0.100000,5.622574,1.129498,294.528639,0.100000,5.832598,1.127012,294.339536,0.100000,5.864407,1.124619,294.106618,0.100000,5.774952,1.121480,293.795534,0.100000,5.632870,1.118345,293.500111,0.100000,5.487346,1.115038,293.217110,0.100000,5.262211,20.9708,17.2368,15.1869,13.8685,13.0009,12.4146,12.9239,13.9880,14.8886,16.2022,17.9511,20.1069
2010-01-02 15:00:00,-3.69,303.45,97979.87,0.00,293.84,0.07,1.147358,294.273948,0.100000,1.232084,1.144533,294.336194,0.100000,1.629428,1.141767,294.387032,0.100000,2.069922,1.139127,294.413121,0.100000,2.604023,1.136553,294.415928,0.100000,3.111674,1.133469,294.372690,0.100000,3.693127,1.130626,294.268538,0.100000,4.075130,1.127912,294.132065,0.100000,4.351300,1.125492,293.918384,0.100000,4.390542,1.122381,293.613009,0.100000,4.371703,1.119374,293.275486,0.100000,4.257103,1.116237,292.934357,0.100000,4.073013,98.9631,71.0098,54.4480,42.9485,36.1709,31.3350,29.0416,27.7294,27.0640,26.1414,24.7205,24.2937
2010-01-02 16:00:00,-1.65,303.45,97969.32,0.00,293.86,0.02,1.147490,294.251630,0.100000,0.337163,1.144941,294.233788,0.100000,0.764440,1.142412,294.212142,0.100000,1.252412,1.139925,294.182298,0.100000,1.871200,1.137444,294.155101,0.100000,2.428981,1.134357,294.126346,0.100000,3.005349,1.131476,294.040259,0.100000,3.339658,1.128702,293.924320,0.100000,3.547929,1.126229,293.717484,0.100000,3.602647,1.123016,293.428762,0.100000,3.610712,1.119810,293.136824,0.100000,3.497155,1.116433,292.852615,0.100000,3.288376,315.0369,17.1295,26.0949,25.6593,25.5374,25.6018,24.6490,23.3178,20.4747,16.8329,13.9872,12.9835
2010-01-02 17:00:00,-4.50,303.45,97901.87,0.00,294.02,0.07,1.145784,294.548245,0.100000,1.146140,1.143181,294.523046,0.100000,0.582302,1.140714,294.470334,0.100000,0.259290,1.138538,294.357951,0.100000,0.458576,1.136399,294.239595,0.100000,0.681211,1.133796,294.079707,0.100000,1.006194,1.131191,293.912494,0.100000,1.293665,1.128585,293.741440,0.100000,1.561461,1.126035,293.563909,0.100000,1.717786,1.122650,293.332782,0.100000,1.857527,1.119182,293.114802,0.100000,1.847841,1.115547,292.914160,0.100000,1.745321,251.3357,260.6143,330.5372,21.5846,31.8764,34.3268,35.0486,35.2762,33.9484,31.8099,28.3228,24.2179
2010-01-02 18:00:00,-11.41,303.45,97836.40,0.00,294.22,0.18,1.144744,294.691345,0.100000,2.399773,1.141809,294.744444,0.100000,2.263620,1.139066,294.755084,0.100000,2.144472,1.136737,294.673531,0.100000,2.062246,1.134522,294.567519,0.100000,1.979029,1.131982,294.385718,0.100000,1.873009,1.129475,294.187538,0.100000,1.765234,1.126985,293.980648,0.100000,1.656525,1.124496,293.782614,0.100000,1.559393,1.121198,293.526250,0.100000,1.450543,1.117862,293.281046,0.100000,1.396649,1.114357,293.056296,0.100000,1.398307,230.1107,219.8440,210.1920,203.7290,198.2705,193.9664,190.8507,188.2889,186.9398,185.5894,185.4417,186.1142
2010-01-02 19:00:00,-17.72,303.45,97777.47,0.00,293.67,0.20,1.145685,294.367059,0.100559,2.858436,1.142303,294.522231,0.100227,3.562171,1.139158,294.622466,0.100000,4.182793,1.136517,294.605431,0.100000,4.626003,1.134018,294.554896,0.100000,4.946564,1.131176,294.425581,0.100000,5.105093,1.128454,294.282361,0.100000,5.130851,1.125795,294.131876,0.100000,5.087233,1.123100,293.998870,0.100000,4.966117,1.119514,293.832728,0.100000,4.789173,1.115855,293.687084,0.100000,4.598705,1.112079,293.543320,0.100000,4.407549,241.7285,223.9788,213.8391,208.9250,205.5887,203.1933,201.5309,200.1801,198.7240,196.8042,195.1691,194.0422
2010-01-02 20:00:00,-6.67,303.45,97796.39,0.00,294.06,0.09,1.144541,294.787082,0.100000,1.578137,1.141604,294.846710,0.100000,1.532584,1.138811,294.869999,0.100000,1.653057,1.136325,294.815214,0.100000,2.130230,1.133921,294.743148,0.100000,2.565866,1.131078,294.618773,0.100000,3.027978,1.128281,294.484730,0.100000,3.364578,1.125509,294.345619,0.100000,3.635388,1.122756,294.214503,0.100000,3.774333,1.119133,294.046827,0.100000,3.909589,1.115540,293.891951,0.100000,3.962172,1.111739,293.748251,0.100000,3.978622,284.2506,249.7197,221.2477,209.2963,202.7332,198.4334,196.0134,194.3670,192.7954,190.9283,189.3819,187.9946
